# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 2.700000e+01
# lRef        : 1.700000e-01
# Aref        : 4.200000e-02
# CofR        : (3.000000e-03 1.020000e-01 6.900000e-01)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
8e-07         	1.865235e+01	1.241661e+00	-6.665375e-01	3.308826e-01	-6.956884e-01	8.990877e+00	9.657058e+00	8.995292e+00	9.611708e+00	-8.370047e+00	-1.028957e+00	3.624197e-01
1.6e-06       	5.248570e+00	-4.220184e-01	-8.604763e-01	4.436966e-01	-2.061650e-01	2.381567e+00	3.067982e+00	2.180589e+00	2.170558e+00	-2.592576e+00	-6.364031e-01	-2.240732e-01
2.4e-06       	1.430185e+00	-5.750234e-01	-8.533016e-01	3.914619e-01	-2.105445e-02	6.832365e-01	1.106555e+00	3.236307e-01	3.957248e-01	-9.707482e-01	-4.477053e-01	-4.055964e-01
3.2e-06       	-6.510712e-01	-7.498256e-01	-6.735681e-01	2.914872e-01	-3.747328e-05	-3.906642e-01	-3.404836e-02	-6.170228e-01	-7.655769e-01	1.575137e-02	-3.368215e-01	-3.367466e-01
4e-06         	-8.862123e-02	-5.582158e-01	-4.587551e-01	1.809223e-01	-1.846142e-02	-8.962959e-02	1.366117e-01	-2.252329e-01	-3.687375e-01	-1.894783e-01	-2.478390e-01	-2.109162e-01
4.8e-06       	2.718731e-01	-4.969591e-01	-3.359813e-01	1.335676e-01	-3.417389e-02	9.936155e-02	2.695041e-01	2.368965e-03	-1.491180e-01	-3.478411e-01	-2.021645e-01	-1.338168e-01
5.6e-06       	5.158840e-01	-4.324774e-01	-2.654228e-01	1.072369e-01	-4.797505e-02	2.451735e-01	3.651789e-01	1.507051e-01	2.893478e-02	-4.614122e-01	-1.806865e-01	-8.473636e-02
6.4e-06       	6.190358e-01	-4.094210e-01	-2.680763e-01	1.181026e-01	-5.948363e-02	3.090926e-01	4.276205e-01	1.914153e-01	1.043821e-01	-5.138030e-01	-1.935218e-01	-7.455450e-02
7.2e-06       	6.965406e-01	-3.866519e-01	-2.974479e-01	1.382641e-01	-7.032500e-02	3.526901e-01	4.865344e-01	2.100061e-01	1.593641e-01	-5.460160e-01	-2.190489e-01	-7.839894e-02
8e-06         	7.428384e-01	-3.734841e-01	-3.260035e-01	1.548867e-01	-8.002693e-02	3.722344e-01	5.263059e-01	2.165325e-01	1.854924e-01	-5.589764e-01	-2.430287e-01	-8.297480e-02
8.8e-06       	7.752648e-01	-3.598577e-01	-3.391750e-01	1.601621e-01	-8.588788e-02	3.869059e-01	5.477945e-01	2.274703e-01	2.069770e-01	-5.668348e-01	-2.554754e-01	-8.369960e-02
9.6e-06       	7.849091e-01	-3.515821e-01	-3.279657e-01	1.504915e-01	-8.726065e-02	3.893009e-01	5.429461e-01	2.419630e-01	2.135099e-01	-5.650920e-01	-2.512435e-01	-7.672221e-02
1.04e-05      	7.795749e-01	-3.480441e-01	-3.051566e-01	1.330139e-01	-8.489576e-02	3.846419e-01	5.228014e-01	2.567735e-01	2.106199e-01	-5.586640e-01	-2.374741e-01	-6.768256e-02
1.12e-05      	7.622756e-01	-3.451895e-01	-2.824145e-01	1.143489e-01	-8.044733e-02	3.736208e-01	4.954867e-01	2.667889e-01	2.010260e-01	-5.462156e-01	-2.216546e-01	-6.075994e-02
1.2e-05       	7.481696e-01	-3.419674e-01	-2.642456e-01	9.730578e-02	-7.489010e-02	3.633476e-01	4.713906e-01	2.767790e-01	1.923639e-01	-5.343313e-01	-2.070129e-01	-5.723269e-02
1.28e-05      	7.409621e-01	-3.378961e-01	-2.490309e-01	8.272953e-02	-6.957033e-02	3.549689e-01	4.532106e-01	2.877515e-01	1.860208e-01	-5.239170e-01	-1.940858e-01	-5.494514e-02
1.36e-05      	7.380841e-01	-3.328456e-01	-2.359845e-01	7.111284e-02	-6.354697e-02	3.488781e-01	4.401549e-01	2.979292e-01	1.824553e-01	-5.153008e-01	-1.815392e-01	-5.444527e-02
1.44e-05      	7.318619e-01	-3.276408e-01	-2.273117e-01	6.422722e-02	-5.704203e-02	3.426996e-01	4.301582e-01	3.017037e-01	1.788792e-01	-5.065200e-01	-1.706979e-01	-5.661382e-02
1.52e-05      	7.224041e-01	-3.232494e-01	-2.229070e-01	6.168125e-02	-5.100276e-02	3.360288e-01	4.228833e-01	2.995208e-01	1.744041e-01	-4.976535e-01	-1.624563e-01	-6.045075e-02
1.6e-05       	7.115746e-01	-3.200464e-01	-2.195904e-01	6.122132e-02	-4.764324e-02	3.291636e-01	4.170086e-01	2.945660e-01	1.691404e-01	-4.891868e-01	-1.574385e-01	-6.215198e-02
1.68e-05      	6.941291e-01	-3.178383e-01	-2.148577e-01	6.116307e-02	-4.690781e-02	3.190948e-01	4.082276e-01	2.859015e-01	1.601757e-01	-4.780140e-01	-1.543367e-01	-6.052105e-02
1.76e-05      	6.775304e-01	-3.156922e-01	-2.075235e-01	6.036206e-02	-4.919417e-02	3.093535e-01	3.991273e-01	2.784032e-01	1.515074e-01	-4.671996e-01	-1.529559e-01	-5.456759e-02
1.84e-05      	6.665119e-01	-3.128208e-01	-1.974534e-01	5.816028e-02	-5.278448e-02	3.022056e-01	3.914162e-01	2.750957e-01	1.457952e-01	-4.586160e-01	-1.515112e-01	-4.594221e-02
1.92e-05      	6.600427e-01	-3.088296e-01	-1.842504e-01	5.410369e-02	-5.626179e-02	2.970829e-01	3.841251e-01	2.759177e-01	1.426681e-01	-4.514977e-01	-1.483870e-01	-3.586342e-02
2e-05         	6.579695e-01	-3.039752e-01	-1.695651e-01	4.829840e-02	-5.832288e-02	2.947923e-01	3.772832e-01	2.806864e-01	1.428047e-01	-4.467799e-01	-1.431054e-01	-2.645968e-02
2.08e-05      	6.545073e-01	-2.986726e-01	-1.533074e-01	4.081944e-02	-5.911138e-02	2.923160e-01	3.680731e-01	2.864342e-01	1.429797e-01	-4.416522e-01	-1.357651e-01	-1.754232e-02
2.16e-05      	6.492570e-01	-2.937168e-01	-1.386415e-01	3.315823e-02	-5.885569e-02	2.890345e-01	3.577867e-01	2.914703e-01	1.421761e-01	-4.358929e-01	-1.281765e-01	-1.046507e-02
2.24e-05      	6.373005e-01	-2.874814e-01	-1.228051e-01	2.372452e-02	-5.758179e-02	2.825487e-01	3.423748e-01	2.949258e-01	1.388080e-01	-4.262893e-01	-1.189843e-01	-3.820739e-03
2.32e-05      	6.316368e-01	-2.816099e-01	-1.114751e-01	1.584407e-02	-5.611124e-02	2.793251e-01	3.316625e-01	2.999743e-01	1.385201e-01	-4.201300e-01	-1.118488e-01	3.736890e-04
2.4e-05       	6.225040e-01	-2.742296e-01	-9.960068e-02	6.331333e-03	-5.422380e-02	2.747283e-01	3.175833e-01	3.049207e-01	1.376135e-01	-4.118431e-01	-1.040241e-01	4.423456e-03
2.48e-05      	6.152847e-01	-2.684699e-01	-8.943410e-02	-2.666000e-03	-5.261144e-02	2.715868e-01	3.049763e-01	3.103083e-01	1.373518e-01	-4.058217e-01	-9.732849e-02	7.894384e-03
2.56e-05      	6.070464e-01	-2.639767e-01	-7.970588e-02	-1.174167e-02	-5.104251e-02	2.681953e-01	2.917815e-01	3.152649e-01	1.362069e-01	-4.001836e-01	-9.089545e-02	1.118957e-02
2.64e-05      	5.981752e-01	-2.609466e-01	-6.946941e-02	-2.086395e-02	-4.956483e-02	2.646344e-01	2.782237e-01	3.199516e-01	1.341611e-01	-3.951077e-01	-8.429953e-02	1.483012e-02
2.72e-05      	5.897073e-01	-2.589276e-01	-5.732934e-02	-3.041468e-02	-4.808348e-02	2.611682e-01	2.644390e-01	3.252683e-01	1.317044e-01	-3.906320e-01	-7.674815e-02	1.941881e-02
2.8e-05       	5.835403e-01	-2.567872e-01	-4.398374e-02	-3.972898e-02	-4.672525e-02	2.585778e-01	2.520412e-01	3.314991e-01	1.301842e-01	-3.869714e-01	-6.871712e-02	2.473338e-02
2.88e-05      	5.798268e-01	-2.537653e-01	-3.102452e-02	-4.787617e-02	-4.565449e-02	2.568525e-01	2.420372e-01	3.377896e-01	1.299698e-01	-3.837351e-01	-6.116675e-02	3.014223e-02
2.96e-05      	5.788326e-01	-2.500174e-01	-1.928935e-02	-5.461421e-02	-4.494565e-02	2.562265e-01	2.348021e-01	3.440305e-01	1.312178e-01	-3.812352e-01	-5.459032e-02	3.530097e-02
3.04e-05      	5.800935e-01	-2.454177e-01	-1.028985e-02	-5.960045e-02	-4.460268e-02	2.568027e-01	2.304463e-01	3.496472e-01	1.340939e-01	-3.795116e-01	-4.974760e-02	3.945775e-02
3.12e-05      	5.821994e-01	-2.408744e-01	-4.240154e-03	-6.303792e-02	-4.462519e-02	2.580233e-01	2.280618e-01	3.541376e-01	1.375861e-01	-3.784606e-01	-4.674527e-02	4.250511e-02
3.2e-05       	5.840776e-01	-2.374689e-01	-4.139404e-04	-6.541128e-02	-4.499065e-02	2.591396e-01	2.266275e-01	3.574501e-01	1.404051e-01	-3.778740e-01	-4.519762e-02	4.478368e-02
3.28e-05      	5.846827e-01	-2.355071e-01	1.506123e-03	-6.690142e-02	-4.553043e-02	2.594081e-01	2.254399e-01	3.592428e-01	1.416545e-01	-3.771617e-01	-4.477737e-02	4.628349e-02
3.36e-05      	5.836807e-01	-2.347620e-01	1.009522e-03	-6.714669e-02	-4.610731e-02	2.584903e-01	2.246936e-01	3.589870e-01	1.411093e-01	-3.758713e-01	-4.560255e-02	4.661207e-02
3.44e-05      	5.810244e-01	-2.348905e-01	-2.179921e-03	-6.568140e-02	-4.659661e-02	2.563910e-01	2.248308e-01	3.561936e-01	1.389457e-01	-3.738362e-01	-4.768657e-02	4.550665e-02
3.52e-05      	5.769385e-01	-2.355716e-01	-8.418348e-03	-6.202446e-02	-4.704655e-02	2.533571e-01	2.264448e-01	3.504937e-01	1.355713e-01	-3.711428e-01	-5.125572e-02	4.283738e-02
3.6e-05       	5.720267e-01	-2.367086e-01	-1.787013e-02	-5.581160e-02	-4.760678e-02	2.499566e-01	2.302017e-01	3.418249e-01	1.316023e-01	-3.683109e-01	-5.654185e-02	3.867172e-02
3.68e-05      	5.667012e-01	-2.383355e-01	-3.104532e-02	-4.683448e-02	-4.843721e-02	2.466768e-01	2.365161e-01	3.301851e-01	1.275090e-01	-3.658445e-01	-6.395986e-02	3.291455e-02
3.76e-05      	5.613749e-01	-2.405853e-01	-4.737554e-02	-3.557394e-02	-4.961928e-02	2.439421e-01	2.451135e-01	3.162614e-01	1.236495e-01	-3.642348e-01	-7.330705e-02	2.593151e-02
3.84e-05      	5.569912e-01	-2.432671e-01	-6.516258e-02	-2.326709e-02	-5.103424e-02	2.421533e-01	2.552285e-01	3.017627e-01	1.205197e-01	-3.637869e-01	-8.361553e-02	1.845295e-02
3.92e-05      	5.535652e-01	-2.462402e-01	-8.286185e-02	-1.112447e-02	-5.243672e-02	2.410918e-01	2.656581e-01	2.879071e-01	1.179717e-01	-3.642119e-01	-9.386764e-02	1.100579e-02
4e-05         	5.503952e-01	-2.494127e-01	-9.923841e-02	-1.739525e-04	-5.352143e-02	2.400702e-01	2.750236e-01	2.753715e-01	1.153638e-01	-3.647766e-01	-1.031406e-01	3.902231e-03
4.08e-05      	5.481425e-01	-2.524053e-01	-1.124822e-01	8.371334e-03	-5.407509e-02	2.391790e-01	2.824426e-01	2.656999e-01	1.129764e-01	-3.653817e-01	-1.103162e-01	-2.166016e-03
4.16e-05      	5.471196e-01	-2.549535e-01	-1.218537e-01	1.404280e-02	-5.408214e-02	2.384963e-01	2.876026e-01	2.595170e-01	1.110196e-01	-3.659730e-01	-1.150090e-01	-6.844724e-03
4.24e-05      	5.468276e-01	-2.570866e-01	-1.268906e-01	1.667076e-02	-5.357502e-02	2.377979e-01	2.900846e-01	2.567430e-01	1.092546e-01	-3.663412e-01	-1.170203e-01	-9.870297e-03
4.32e-05      	5.474637e-01	-2.587951e-01	-1.282049e-01	1.683503e-02	-5.269166e-02	2.373643e-01	2.905669e-01	2.568968e-01	1.079667e-01	-3.667618e-01	-1.167941e-01	-1.141077e-02
4.4e-05       	5.487041e-01	-2.600415e-01	-1.263819e-01	1.507136e-02	-5.154465e-02	2.371318e-01	2.894234e-01	2.592807e-01	1.071111e-01	-3.671526e-01	-1.147356e-01	-1.164628e-02
4.48e-05      	5.500157e-01	-2.608105e-01	-1.223520e-01	1.210741e-02	-5.026681e-02	2.369819e-01	2.871152e-01	2.629004e-01	1.065766e-01	-3.673871e-01	-1.114428e-01	-1.090917e-02
4.56e-05      	5.510073e-01	-2.611657e-01	-1.167871e-01	8.467040e-03	-4.899918e-02	2.367601e-01	2.839707e-01	2.670366e-01	1.061773e-01	-3.673430e-01	-1.073927e-01	-9.394378e-03
4.64e-05      	5.514455e-01	-2.611775e-01	-1.102783e-01	4.548259e-03	-4.788865e-02	2.363684e-01	2.802710e-01	2.711745e-01	1.057797e-01	-3.669572e-01	-1.030278e-01	-7.250510e-03
4.72e-05      	5.509572e-01	-2.608210e-01	-1.036508e-01	7.645338e-04	-4.710333e-02	2.357192e-01	2.762431e-01	2.747141e-01	1.053087e-01	-3.661297e-01	-9.892873e-02	-4.722062e-03
4.8e-05       	5.497119e-01	-2.601189e-01	-9.759249e-02	-2.586004e-03	-4.673723e-02	2.349023e-01	2.722700e-01	2.774420e-01	1.048428e-01	-3.649618e-01	-9.553347e-02	-2.059017e-03
4.88e-05      	5.481923e-01	-2.592534e-01	-9.228339e-02	-5.422730e-03	-4.675386e-02	2.340754e-01	2.686734e-01	2.795189e-01	1.044487e-01	-3.637021e-01	-9.289555e-02	6.121645e-04
4.96e-05      	5.463521e-01	-2.585486e-01	-8.825884e-02	-7.482787e-03	-4.707081e-02	2.331498e-01	2.656932e-01	2.806588e-01	1.038755e-01	-3.624241e-01	-9.120023e-02	2.941392e-03
5.04e-05      	5.445841e-01	-2.582186e-01	-8.542853e-02	-8.873358e-03	-4.753713e-02	2.323907e-01	2.634187e-01	2.811654e-01	1.032813e-01	-3.615000e-01	-9.025139e-02	4.822861e-03
5.12e-05      	5.433680e-01	-2.581327e-01	-8.372974e-02	-9.742559e-03	-4.803487e-02	2.320366e-01	2.619414e-01	2.814266e-01	1.029702e-01	-3.611029e-01	-8.989973e-02	6.169996e-03
5.2e-05       	5.427185e-01	-2.579550e-01	-8.285740e-02	-1.036645e-02	-4.850032e-02	2.320014e-01	2.609928e-01	2.817257e-01	1.030239e-01	-3.609789e-01	-8.992902e-02	7.071620e-03
5.28e-05      	5.427901e-01	-2.574639e-01	-8.228954e-02	-1.106271e-02	-4.892310e-02	2.322656e-01	2.603324e-01	2.824578e-01	1.035337e-01	-3.609976e-01	-9.006787e-02	7.778332e-03
5.36e-05      	5.438902e-01	-2.567151e-01	-8.162956e-02	-1.200363e-02	-4.935962e-02	2.328597e-01	2.599414e-01	2.839487e-01	1.045021e-01	-3.612172e-01	-9.017441e-02	8.544841e-03
5.44e-05      	5.459972e-01	-2.558680e-01	-8.102961e-02	-1.308035e-02	-4.985580e-02	2.336882e-01	2.599182e-01	2.860789e-01	1.057541e-01	-3.616222e-01	-9.037061e-02	9.340998e-03
5.52e-05      	5.487183e-01	-2.552960e-01	-8.111511e-02	-1.394592e-02	-5.036582e-02	2.344890e-01	2.604132e-01	2.883051e-01	1.068410e-01	-3.621370e-01	-9.092338e-02	9.808267e-03
5.6e-05       	5.516068e-01	-2.552856e-01	-8.253718e-02	-1.422259e-02	-5.075029e-02	2.350115e-01	2.615808e-01	2.900260e-01	1.073687e-01	-3.626543e-01	-9.201888e-02	9.481698e-03
5.68e-05      	5.540410e-01	-2.558891e-01	-8.530472e-02	-1.382050e-02	-5.093263e-02	2.350395e-01	2.632000e-01	2.908410e-01	1.070950e-01	-3.629841e-01	-9.358499e-02	8.280269e-03
5.76e-05      	5.555208e-01	-2.569813e-01	-8.873462e-02	-1.295751e-02	-5.092556e-02	2.345180e-01	2.648029e-01	2.907179e-01	1.060274e-01	-3.630086e-01	-9.529287e-02	6.558252e-03
5.84e-05      	5.555983e-01	-2.582514e-01	-9.213249e-02	-1.185823e-02	-5.078681e-02	2.334252e-01	2.659409e-01	2.896574e-01	1.042995e-01	-3.625508e-01	-9.685305e-02	4.720558e-03
5.92e-05      	5.539790e-01	-2.593625e-01	-9.464933e-02	-1.086101e-02	-5.058459e-02	2.318216e-01	2.661285e-01	2.878505e-01	1.021404e-01	-3.615028e-01	-9.790925e-02	3.259920e-03
6e-05         	5.512551e-01	-2.600423e-01	-9.561403e-02	-1.027545e-02	-5.035264e-02	2.300156e-01	2.653521e-01	2.859030e-01	9.999441e-02	-3.600367e-01	-9.815965e-02	2.545620e-03
6.08e-05      	5.481759e-01	-2.601206e-01	-9.484749e-02	-1.026590e-02	-5.013403e-02	2.283714e-01	2.638221e-01	2.843538e-01	9.831113e-02	-3.584317e-01	-9.755778e-02	2.710288e-03
6.16e-05      	5.454947e-01	-2.595588e-01	-9.266731e-02	-1.083294e-02	-4.996793e-02	2.272314e-01	2.619144e-01	2.835803e-01	9.745203e-02	-3.570108e-01	-9.630158e-02	3.634273e-03
6.24e-05      	5.448723e-01	-2.585418e-01	-8.971134e-02	-1.187312e-02	-4.980318e-02	2.271955e-01	2.605630e-01	2.843093e-01	9.792456e-02	-3.564664e-01	-9.465885e-02	4.947505e-03
6.32e-05      	5.469947e-01	-2.571939e-01	-8.629040e-02	-1.337457e-02	-4.959285e-02	2.285301e-01	2.601228e-01	2.868719e-01	9.993319e-02	-3.571270e-01	-9.273805e-02	6.447654e-03
6.4e-05       	5.514215e-01	-2.557566e-01	-8.293274e-02	-1.514252e-02	-4.940661e-02	2.310644e-01	2.605682e-01	2.908533e-01	1.031861e-01	-3.589427e-01	-9.087298e-02	7.940236e-03
6.48e-05      	5.568685e-01	-2.545304e-01	-7.997039e-02	-1.697576e-02	-4.925614e-02	2.341158e-01	2.614585e-01	2.954100e-01	1.068506e-01	-3.613810e-01	-8.924133e-02	9.270942e-03
6.56e-05      	5.618409e-01	-2.536763e-01	-7.775088e-02	-1.861916e-02	-4.913472e-02	2.369241e-01	2.623013e-01	2.995396e-01	1.100859e-01	-3.637623e-01	-8.801016e-02	1.025928e-02
6.64e-05      	5.654727e-01	-2.532501e-01	-7.628771e-02	-1.994259e-02	-4.903390e-02	2.390274e-01	2.627937e-01	3.026789e-01	1.124024e-01	-3.656525e-01	-8.717775e-02	1.089004e-02
6.72e-05      	5.673248e-01	-2.532104e-01	-7.551575e-02	-2.085999e-02	-4.892542e-02	2.401398e-01	2.628024e-01	3.045224e-01	1.135347e-01	-3.667450e-01	-8.668330e-02	1.116755e-02
6.8e-05       	5.670406e-01	-2.534323e-01	-7.553017e-02	-2.121956e-02	-4.885548e-02	2.401486e-01	2.623008e-01	3.047399e-01	1.134325e-01	-3.668648e-01	-8.662056e-02	1.109040e-02
6.88e-05      	5.650921e-01	-2.538015e-01	-7.588665e-02	-2.115680e-02	-4.881890e-02	2.392292e-01	2.613892e-01	3.037028e-01	1.123284e-01	-3.661299e-01	-8.676222e-02	1.087558e-02
6.96e-05      	5.623471e-01	-2.541088e-01	-7.632077e-02	-2.079142e-02	-4.884241e-02	2.378386e-01	2.603821e-01	3.019650e-01	1.107842e-01	-3.648930e-01	-8.700279e-02	1.068202e-02
7.04e-05      	5.597763e-01	-2.542715e-01	-7.661093e-02	-2.029425e-02	-4.890126e-02	2.364338e-01	2.595939e-01	3.001824e-01	1.092980e-01	-3.635696e-01	-8.720673e-02	1.059580e-02
7.12e-05      	5.579775e-01	-2.542077e-01	-7.662714e-02	-1.982806e-02	-4.899775e-02	2.353472e-01	2.591607e-01	2.988168e-01	1.082434e-01	-3.624511e-01	-8.731132e-02	1.068418e-02
7.2e-05       	5.572736e-01	-2.538486e-01	-7.626448e-02	-1.954757e-02	-4.912192e-02	2.348110e-01	2.590892e-01	2.981844e-01	1.078866e-01	-3.617353e-01	-8.725417e-02	1.098968e-02
7.28e-05      	5.577241e-01	-2.532202e-01	-7.558592e-02	-1.948804e-02	-4.927152e-02	2.348883e-01	2.593740e-01	2.983501e-01	1.082782e-01	-3.614984e-01	-8.706448e-02	1.147856e-02
7.36e-05      	5.588868e-01	-2.524443e-01	-7.474076e-02	-1.959143e-02	-4.943821e-02	2.353720e-01	2.598520e-01	2.990348e-01	1.091499e-01	-3.615942e-01	-8.680859e-02	1.206783e-02
7.44e-05      	5.603173e-01	-2.516931e-01	-7.387475e-02	-1.978632e-02	-4.960207e-02	2.360006e-01	2.603723e-01	2.999450e-01	1.101540e-01	-3.618471e-01	-8.653944e-02	1.266469e-02
7.52e-05      	5.614936e-01	-2.510921e-01	-7.302885e-02	-2.003961e-02	-4.973320e-02	2.364978e-01	2.607072e-01	3.007864e-01	1.109518e-01	-3.620439e-01	-8.624762e-02	1.321877e-02
7.6e-05       	5.620731e-01	-2.506758e-01	-7.206129e-02	-2.045396e-02	-4.980513e-02	2.366392e-01	2.605826e-01	3.014905e-01	1.113013e-01	-3.619771e-01	-8.583578e-02	1.377449e-02
7.68e-05      	5.620311e-01	-2.504160e-01	-7.081591e-02	-2.113516e-02	-4.981552e-02	2.364044e-01	2.598804e-01	3.021507e-01	1.111964e-01	-3.616123e-01	-8.522348e-02	1.440757e-02
7.76e-05      	5.615260e-01	-2.502646e-01	-6.926999e-02	-2.210045e-02	-4.978016e-02	2.358910e-01	2.586625e-01	3.028634e-01	1.107586e-01	-3.610233e-01	-8.441515e-02	1.514517e-02
7.84e-05      	5.607187e-01	-2.502026e-01	-6.748475e-02	-2.329686e-02	-4.971005e-02	2.352109e-01	2.570625e-01	3.036562e-01	1.101096e-01	-3.603121e-01	-8.345243e-02	1.596768e-02
7.92e-05      	5.597250e-01	-2.501743e-01	-6.560500e-02	-2.461187e-02	-4.962393e-02	2.344544e-01	2.552506e-01	3.044744e-01	1.093672e-01	-3.595415e-01	-8.242643e-02	1.682143e-02
8e-05         	5.586454e-01	-2.501447e-01	-6.372640e-02	-2.595950e-02	-4.952490e-02	2.337130e-01	2.533632e-01	3.052822e-01	1.086407e-01	-3.587853e-01	-8.138810e-02	1.766170e-02
8.08e-05      	5.576593e-01	-2.500666e-01	-6.192577e-02	-2.725845e-02	-4.942388e-02	2.331124e-01	2.515712e-01	3.060881e-01	1.080791e-01	-3.581457e-01	-8.038676e-02	1.846099e-02
8.16e-05      	5.569938e-01	-2.498784e-01	-6.026189e-02	-2.844199e-02	-4.934364e-02	2.327775e-01	2.500549e-01	3.069389e-01	1.078383e-01	-3.577167e-01	-7.947458e-02	1.921270e-02
8.24e-05      	5.568172e-01	-2.494959e-01	-5.865669e-02	-2.955246e-02	-4.927056e-02	2.327878e-01	2.488561e-01	3.079611e-01	1.080399e-01	-3.575357e-01	-7.859891e-02	1.994221e-02
8.32e-05      	5.571437e-01	-2.488779e-01	-5.700141e-02	-3.065084e-02	-4.919546e-02	2.331212e-01	2.479210e-01	3.092227e-01	1.086823e-01	-3.575602e-01	-7.769616e-02	2.069475e-02
8.4e-05       	5.579773e-01	-2.480544e-01	-5.524858e-02	-3.175678e-02	-4.913820e-02	2.337475e-01	2.472319e-01	3.107454e-01	1.097203e-01	-3.577748e-01	-7.676249e-02	2.151391e-02
8.48e-05      	5.591206e-01	-2.470975e-01	-5.338745e-02	-3.288241e-02	-4.909473e-02	2.345179e-01	2.466779e-01	3.124427e-01	1.109691e-01	-3.580666e-01	-7.578845e-02	2.240101e-02
8.56e-05      	5.603578e-01	-2.460810e-01	-5.150003e-02	-3.399191e-02	-4.906280e-02	2.352906e-01	2.461870e-01	3.141708e-01	1.122501e-01	-3.583311e-01	-7.481281e-02	2.331278e-02
8.64e-05      	5.615572e-01	-2.451353e-01	-4.958019e-02	-3.509162e-02	-4.902364e-02	2.359662e-01	2.456870e-01	3.158702e-01	1.133985e-01	-3.585339e-01	-7.381373e-02	2.423355e-02
8.72e-05      	5.626531e-01	-2.443131e-01	-4.768723e-02	-3.615915e-02	-4.896926e-02	2.364823e-01	2.451674e-01	3.174857e-01	1.143258e-01	-3.586389e-01	-7.281288e-02	2.512564e-02
8.8e-05       	5.636836e-01	-2.436456e-01	-4.589971e-02	-3.716377e-02	-4.889900e-02	2.368580e-01	2.446780e-01	3.190056e-01	1.150352e-01	-3.586808e-01	-7.184885e-02	2.594915e-02
8.88e-05      	5.646108e-01	-2.431613e-01	-4.430894e-02	-3.807147e-02	-4.881036e-02	2.370885e-01	2.442339e-01	3.203769e-01	1.155078e-01	-3.586691e-01	-7.096483e-02	2.665589e-02
8.96e-05      	5.653579e-01	-2.428545e-01	-4.297538e-02	-3.885495e-02	-4.870608e-02	2.371739e-01	2.438240e-01	3.215339e-01	1.157467e-01	-3.586012e-01	-7.019377e-02	2.721840e-02
9.04e-05      	5.658081e-01	-2.427000e-01	-4.196660e-02	-3.947246e-02	-4.859366e-02	2.371095e-01	2.434316e-01	3.223765e-01	1.157595e-01	-3.584595e-01	-6.957695e-02	2.761036e-02
9.12e-05      	5.658815e-01	-2.426501e-01	-4.129681e-02	-3.989683e-02	-4.848846e-02	2.369050e-01	2.430439e-01	3.228376e-01	1.155800e-01	-3.582301e-01	-6.913686e-02	2.784005e-02
9.2e-05       	5.654824e-01	-2.426654e-01	-4.102040e-02	-4.007097e-02	-4.841470e-02	2.365607e-01	2.426703e-01	3.228122e-01	1.152280e-01	-3.578934e-01	-6.892490e-02	2.790450e-02
9.28e-05      	5.646460e-01	-2.426909e-01	-4.104557e-02	-4.001420e-02	-4.837765e-02	2.361167e-01	2.423088e-01	3.223372e-01	1.147712e-01	-3.574621e-01	-6.890044e-02	2.785487e-02
9.36e-05      	5.636568e-01	-2.426783e-01	-4.120885e-02	-3.979056e-02	-4.836736e-02	2.356892e-01	2.420379e-01	3.216190e-01	1.143501e-01	-3.570283e-01	-6.897178e-02	2.776293e-02
9.44e-05      	5.626539e-01	-2.425699e-01	-4.136780e-02	-3.946503e-02	-4.837611e-02	2.353317e-01	2.418619e-01	3.207920e-01	1.140467e-01	-3.566167e-01	-6.906001e-02	2.769221e-02
9.52e-05      	5.616081e-01	-2.423517e-01	-4.144418e-02	-3.908734e-02	-4.840767e-02	2.350311e-01	2.417167e-01	3.198914e-01	1.138553e-01	-3.562070e-01	-6.912976e-02	2.768559e-02
9.6e-05       	5.606442e-01	-2.420584e-01	-4.122575e-02	-3.878751e-02	-4.844285e-02	2.348290e-01	2.415346e-01	3.191096e-01	1.137998e-01	-3.558582e-01	-6.905572e-02	2.782998e-02
9.68e-05      	5.598467e-01	-2.416935e-01	-4.071229e-02	-3.860390e-02	-4.847113e-02	2.347268e-01	2.413194e-01	3.185272e-01	1.138801e-01	-3.555735e-01	-6.882728e-02	2.811499e-02
9.76e-05      	5.593746e-01	-2.413322e-01	-3.994272e-02	-3.857190e-02	-4.847341e-02	2.347580e-01	2.411154e-01	3.182592e-01	1.140919e-01	-3.554241e-01	-6.844477e-02	2.850205e-02
9.84e-05      	5.593405e-01	-2.410332e-01	-3.906914e-02	-3.868022e-02	-4.844169e-02	2.349453e-01	2.409900e-01	3.183504e-01	1.144287e-01	-3.554619e-01	-6.797626e-02	2.890712e-02
