# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 6.000000e+01
# lRef        : 1.700000e-01
# Aref        : 4.200000e-02
# CofR        : (3.000000e-03 1.020000e-01 6.900000e-01)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
0.0002376     	8.868471e+00	4.791940e+00	-6.448376e-01	4.742263e-01	-1.074208e-01	4.710828e+00	4.908462e+00	3.960009e+00	7.106798e+00	-2.314858e+00	-4.298397e-01	-2.149980e-01
0.0002384     	8.841820e+00	4.791245e+00	-6.396277e-01	4.714865e-01	-1.084101e-01	4.693155e+00	4.892396e+00	3.949423e+00	7.088777e+00	-2.297532e+00	-4.282239e-01	-2.114038e-01
0.0002392     	8.815182e+00	4.790545e+00	-6.344101e-01	4.687471e-01	-1.094007e-01	4.675496e+00	4.876338e+00	3.938844e+00	7.070768e+00	-2.280223e+00	-4.266058e-01	-2.078043e-01
0.00024       	8.788643e+00	4.789863e+00	-6.292734e-01	4.660488e-01	-1.103904e-01	4.657879e+00	4.860371e+00	3.928273e+00	7.052810e+00	-2.262947e+00	-4.250271e-01	-2.042463e-01
0.0002408     	8.762020e+00	4.789169e+00	-6.241821e-01	4.633906e-01	-1.113806e-01	4.640207e+00	4.844401e+00	3.917619e+00	7.034791e+00	-2.245622e+00	-4.234717e-01	-2.007104e-01
0.0002416     	8.735373e+00	4.788493e+00	-6.190652e-01	4.607501e-01	-1.123450e-01	4.622531e+00	4.828437e+00	3.906937e+00	7.016777e+00	-2.228284e+00	-4.218776e-01	-1.971876e-01
0.0002424     	8.708663e+00	4.787835e+00	-6.139478e-01	4.581215e-01	-1.133106e-01	4.604814e+00	4.812453e+00	3.896210e+00	6.998732e+00	-2.210897e+00	-4.202845e-01	-1.936633e-01
0.0002432     	8.681925e+00	4.787182e+00	-6.088559e-01	4.555128e-01	-1.142778e-01	4.587088e+00	4.796475e+00	3.885450e+00	6.980679e+00	-2.193497e+00	-4.187057e-01	-1.901502e-01
0.000244      	8.655174e+00	4.786526e+00	-6.038104e-01	4.529310e-01	-1.152301e-01	4.569353e+00	4.780518e+00	3.874656e+00	6.962616e+00	-2.176090e+00	-4.171353e-01	-1.866750e-01
0.0002448     	8.628468e+00	4.785878e+00	-5.988100e-01	4.503710e-01	-1.161976e-01	4.551642e+00	4.764605e+00	3.863863e+00	6.944581e+00	-2.158703e+00	-4.156026e-01	-1.832074e-01
0.0002456     	8.601767e+00	4.785229e+00	-5.938400e-01	4.478393e-01	-1.171566e-01	4.533930e+00	4.748723e+00	3.853044e+00	6.926544e+00	-2.141315e+00	-4.140766e-01	-1.797634e-01
0.0002464     	8.575091e+00	4.784578e+00	-5.889088e-01	4.453355e-01	-1.181219e-01	4.516216e+00	4.732881e+00	3.842210e+00	6.908505e+00	-2.123927e+00	-4.125763e-01	-1.763325e-01
0.0002472     	8.548368e+00	4.783887e+00	-5.840004e-01	4.428546e-01	-1.190656e-01	4.498490e+00	4.717039e+00	3.831329e+00	6.890433e+00	-2.106546e+00	-4.110658e-01	-1.729346e-01
0.000248      	8.521605e+00	4.783183e+00	-5.791320e-01	4.404115e-01	-1.199753e-01	4.480767e+00	4.701214e+00	3.820391e+00	6.872359e+00	-2.089175e+00	-4.095413e-01	-1.695907e-01
0.0002488     	8.494819e+00	4.782496e+00	-5.742678e-01	4.379844e-01	-1.208973e-01	4.463009e+00	4.685394e+00	3.809425e+00	6.854257e+00	-2.071761e+00	-4.080312e-01	-1.662366e-01
0.0002496     	8.468100e+00	4.781827e+00	-5.694463e-01	4.355864e-01	-1.218223e-01	4.445292e+00	4.669636e+00	3.798463e+00	6.836206e+00	-2.054378e+00	-4.065454e-01	-1.629008e-01
0.0002504     	8.441448e+00	4.781168e+00	-5.646560e-01	4.332089e-01	-1.227363e-01	4.427603e+00	4.653933e+00	3.787515e+00	6.818187e+00	-2.037018e+00	-4.050643e-01	-1.595917e-01
0.0002512     	8.414673e+00	4.780515e+00	-5.598782e-01	4.308436e-01	-1.236555e-01	4.409858e+00	4.638180e+00	3.776493e+00	6.800116e+00	-2.019601e+00	-4.035946e-01	-1.562836e-01
0.000252      	8.387881e+00	4.779857e+00	-5.550837e-01	4.284632e-01	-1.245668e-01	4.392090e+00	4.622404e+00	3.765477e+00	6.782019e+00	-2.002162e+00	-4.021086e-01	-1.529751e-01
0.0002528     	8.361122e+00	4.779179e+00	-5.503014e-01	4.260945e-01	-1.254377e-01	4.374368e+00	4.606656e+00	3.754467e+00	6.763958e+00	-1.984778e+00	-4.005884e-01	-1.497130e-01
0.0002536     	8.334338e+00	4.778500e+00	-5.455827e-01	4.237799e-01	-1.263473e-01	4.356584e+00	4.590949e+00	3.743389e+00	6.745834e+00	-1.967334e+00	-3.991387e-01	-1.464440e-01
0.0002544     	8.307477e+00	4.777796e+00	-5.408845e-01	4.214717e-01	-1.272430e-01	4.338795e+00	4.575210e+00	3.732267e+00	6.727693e+00	-1.949897e+00	-3.976853e-01	-1.431993e-01
0.0002552     	8.280729e+00	4.777100e+00	-5.361789e-01	4.191711e-01	-1.281055e-01	4.321077e+00	4.559536e+00	3.721194e+00	6.709628e+00	-1.932527e+00	-3.961950e-01	-1.399839e-01
0.000256      	8.253963e+00	4.776449e+00	-5.314698e-01	4.168795e-01	-1.289877e-01	4.303319e+00	4.543861e+00	3.710102e+00	6.691543e+00	-1.915094e+00	-3.947226e-01	-1.367473e-01
0.0002568     	8.227174e+00	4.775774e+00	-5.268835e-01	4.146741e-01	-1.298486e-01	4.285537e+00	4.528261e+00	3.698913e+00	6.673424e+00	-1.897650e+00	-3.932903e-01	-1.335932e-01
0.0002576     	8.200380e+00	4.775083e+00	-5.222487e-01	4.124354e-01	-1.306978e-01	4.267764e+00	4.512625e+00	3.687755e+00	6.655305e+00	-1.880222e+00	-3.918221e-01	-1.304266e-01
0.0002584     	8.173577e+00	4.774396e+00	-5.176556e-01	4.102123e-01	-1.315591e-01	4.249990e+00	4.497001e+00	3.676576e+00	6.637188e+00	-1.862792e+00	-3.903869e-01	-1.272687e-01
0.0002592     	8.146856e+00	4.773725e+00	-5.130765e-01	4.080278e-01	-1.324112e-01	4.232244e+00	4.481456e+00	3.665400e+00	6.619106e+00	-1.845381e+00	-3.889495e-01	-1.241270e-01
0.00026       	8.120181e+00	4.773045e+00	-5.084529e-01	4.058147e-01	-1.332341e-01	4.214523e+00	4.465905e+00	3.654276e+00	6.601045e+00	-1.828001e+00	-3.874605e-01	-1.209924e-01
0.0002608     	8.093415e+00	4.772376e+00	-5.038514e-01	4.036217e-01	-1.340729e-01	4.196753e+00	4.450329e+00	3.643086e+00	6.582941e+00	-1.810565e+00	-3.859986e-01	-1.178527e-01
0.0002616     	8.066672e+00	4.771690e+00	-4.992953e-01	4.014559e-01	-1.349054e-01	4.179012e+00	4.434792e+00	3.631880e+00	6.564857e+00	-1.793167e+00	-3.845531e-01	-1.147422e-01
0.0002624     	8.039883e+00	4.771014e+00	-4.947114e-01	3.992884e-01	-1.357279e-01	4.161235e+00	4.419230e+00	3.620653e+00	6.546742e+00	-1.775728e+00	-3.830836e-01	-1.116278e-01
0.0002632     	8.013131e+00	4.770373e+00	-4.901597e-01	3.971480e-01	-1.365403e-01	4.143496e+00	4.403713e+00	3.609417e+00	6.528682e+00	-1.758310e+00	-3.816202e-01	-1.085396e-01
0.000264      	7.986414e+00	4.769744e+00	-4.855993e-01	3.950136e-01	-1.373446e-01	4.125783e+00	4.388221e+00	3.598193e+00	6.510655e+00	-1.740911e+00	-3.801442e-01	-1.054550e-01
0.0002648     	7.959660e+00	4.769101e+00	-4.810848e-01	3.929019e-01	-1.381430e-01	4.108024e+00	4.372732e+00	3.586928e+00	6.492574e+00	-1.723473e+00	-3.786854e-01	-1.023994e-01
0.0002656     	7.932910e+00	4.768451e+00	-4.765408e-01	3.907837e-01	-1.389365e-01	4.090266e+00	4.357239e+00	3.575672e+00	6.474492e+00	-1.706041e+00	-3.772069e-01	-9.933394e-02
0.0002664     	7.906057e+00	4.767816e+00	-4.720682e-01	3.886993e-01	-1.397451e-01	4.072468e+00	4.341728e+00	3.564329e+00	6.456376e+00	-1.688560e+00	-3.757792e-01	-9.628901e-02
0.0002672     	7.879292e+00	4.767195e+00	-4.675877e-01	3.866314e-01	-1.405255e-01	4.054697e+00	4.326278e+00	3.553015e+00	6.438294e+00	-1.671100e+00	-3.743193e-01	-9.326833e-02
0.000268      	7.852570e+00	4.766571e+00	-4.631271e-01	3.845818e-01	-1.412864e-01	4.036949e+00	4.310867e+00	3.541703e+00	6.420234e+00	-1.653664e+00	-3.728499e-01	-9.027717e-02
0.0002688     	7.825720e+00	4.765914e+00	-4.587190e-01	3.825599e-01	-1.420660e-01	4.019169e+00	4.295420e+00	3.530300e+00	6.402126e+00	-1.636212e+00	-3.714255e-01	-8.729345e-02
0.0002696     	7.798903e+00	4.765246e+00	-4.543173e-01	3.805404e-01	-1.428391e-01	4.001420e+00	4.279992e+00	3.518911e+00	6.384043e+00	-1.618797e+00	-3.699977e-01	-8.431952e-02
0.0002704     	7.772117e+00	4.764647e+00	-4.499023e-01	3.785077e-01	-1.436207e-01	3.983708e+00	4.264566e+00	3.507551e+00	6.366031e+00	-1.601384e+00	-3.685718e-01	-8.133045e-02
0.0002712     	7.745348e+00	4.764063e+00	-4.454719e-01	3.764796e-01	-1.444069e-01	3.965988e+00	4.249154e+00	3.496194e+00	6.348019e+00	-1.583956e+00	-3.671429e-01	-7.832901e-02
0.000272      	7.718562e+00	4.763466e+00	-4.410224e-01	3.744471e-01	-1.451651e-01	3.948276e+00	4.233728e+00	3.484834e+00	6.330009e+00	-1.566543e+00	-3.656763e-01	-7.534606e-02
0.0002728     	7.691802e+00	4.762856e+00	-4.365867e-01	3.724097e-01	-1.458901e-01	3.930594e+00	4.218311e+00	3.473491e+00	6.312022e+00	-1.549166e+00	-3.641835e-01	-7.240321e-02
0.0002736     	7.665001e+00	4.762271e+00	-4.321880e-01	3.703974e-01	-1.466432e-01	3.912903e+00	4.202898e+00	3.462103e+00	6.294038e+00	-1.531768e+00	-3.627372e-01	-6.945080e-02
0.0002744     	7.638242e+00	4.761712e+00	-4.277454e-01	3.683709e-01	-1.473979e-01	3.895233e+00	4.187492e+00	3.450750e+00	6.276089e+00	-1.514377e+00	-3.612706e-01	-6.647480e-02
0.0002752     	7.611483e+00	4.761145e+00	-4.232935e-01	3.663452e-01	-1.481368e-01	3.877582e+00	4.172087e+00	3.439396e+00	6.258155e+00	-1.497010e+00	-3.597836e-01	-6.350993e-02
0.000276      	7.584680e+00	4.760585e+00	-4.188292e-01	3.643114e-01	-1.488821e-01	3.859896e+00	4.156652e+00	3.428029e+00	6.240189e+00	-1.479604e+00	-3.582967e-01	-6.053250e-02
0.0002768     	7.557864e+00	4.760008e+00	-4.143409e-01	3.622709e-01	-1.496217e-01	3.842238e+00	4.141203e+00	3.416661e+00	6.222242e+00	-1.462233e+00	-3.567921e-01	-5.754878e-02
0.0002776     	7.530979e+00	4.759461e+00	-4.098651e-01	3.602413e-01	-1.503905e-01	3.824528e+00	4.125731e+00	3.405248e+00	6.204259e+00	-1.444797e+00	-3.553230e-01	-5.454208e-02
0.0002784     	7.504158e+00	4.758908e+00	-4.053757e-01	3.581925e-01	-1.511265e-01	3.806890e+00	4.110271e+00	3.393886e+00	6.186344e+00	-1.427436e+00	-3.538143e-01	-5.156141e-02
0.0002792     	7.477377e+00	4.758370e+00	-4.008832e-01	3.561452e-01	-1.518570e-01	3.789265e+00	4.094834e+00	3.382543e+00	6.168450e+00	-1.410080e+00	-3.522986e-01	-4.858457e-02
0.00028       	7.450571e+00	4.757844e+00	-3.964345e-01	3.541198e-01	-1.525852e-01	3.771645e+00	4.079405e+00	3.371166e+00	6.150567e+00	-1.392723e+00	-3.508024e-01	-4.563206e-02
0.0002808     	7.423727e+00	4.757317e+00	-3.919301e-01	3.520654e-01	-1.532977e-01	3.754015e+00	4.063929e+00	3.359798e+00	6.132673e+00	-1.375357e+00	-3.492627e-01	-4.266737e-02
0.0002816     	7.396893e+00	4.756769e+00	-3.874361e-01	3.500097e-01	-1.539987e-01	3.736408e+00	4.048456e+00	3.348437e+00	6.114793e+00	-1.358024e+00	-3.477168e-01	-3.971936e-02
0.0002824     	7.370053e+00	4.756243e+00	-3.829838e-01	3.479725e-01	-1.547218e-01	3.718798e+00	4.032999e+00	3.337054e+00	6.096919e+00	-1.340676e+00	-3.462137e-01	-3.677011e-02
0.0002832     	7.343244e+00	4.755702e+00	-3.785340e-01	3.459494e-01	-1.554091e-01	3.701256e+00	4.017571e+00	3.325673e+00	6.079107e+00	-1.323405e+00	-3.446761e-01	-3.385784e-02
0.000284      	7.316418e+00	4.755171e+00	-3.740875e-01	3.439470e-01	-1.560994e-01	3.683690e+00	4.002156e+00	3.314262e+00	6.061276e+00	-1.306105e+00	-3.431432e-01	-3.094431e-02
0.0002848     	7.289609e+00	4.754655e+00	-3.696333e-01	3.419212e-01	-1.567970e-01	3.666134e+00	3.986726e+00	3.302883e+00	6.043462e+00	-1.288807e+00	-3.416137e-01	-2.801965e-02
0.0002856     	7.262793e+00	4.754143e+00	-3.651806e-01	3.398882e-01	-1.575012e-01	3.648598e+00	3.971285e+00	3.291508e+00	6.025670e+00	-1.271527e+00	-3.400915e-01	-2.508910e-02
0.0002864     	7.235993e+00	4.753589e+00	-3.606910e-01	3.378385e-01	-1.581760e-01	3.631082e+00	3.955835e+00	3.280158e+00	6.007877e+00	-1.254288e+00	-3.385215e-01	-2.216956e-02
0.0002872     	7.209134e+00	4.753087e+00	-3.561774e-01	3.357811e-01	-1.588642e-01	3.613561e+00	3.940348e+00	3.268786e+00	5.990105e+00	-1.237018e+00	-3.369529e-01	-1.922448e-02
0.000288      	7.182296e+00	4.752580e+00	-3.516986e-01	3.337484e-01	-1.595519e-01	3.596066e+00	3.924896e+00	3.257399e+00	5.972356e+00	-1.219776e+00	-3.354012e-01	-1.629745e-02
0.0002888     	7.155454e+00	4.752109e+00	-3.472159e-01	3.317287e-01	-1.602248e-01	3.578536e+00	3.909455e+00	3.245998e+00	5.954590e+00	-1.202481e+00	-3.338327e-01	-1.338320e-02
0.0002896     	7.128631e+00	4.751597e+00	-3.427464e-01	3.297092e-01	-1.608794e-01	3.561060e+00	3.894025e+00	3.234607e+00	5.936859e+00	-1.185261e+00	-3.322526e-01	-1.049382e-02
0.0002904     	7.101822e+00	4.751101e+00	-3.382162e-01	3.276544e-01	-1.615493e-01	3.543606e+00	3.878565e+00	3.223256e+00	5.919157e+00	-1.168055e+00	-3.306574e-01	-7.558797e-03
0.0002912     	7.075039e+00	4.750588e+00	-3.337163e-01	3.256190e-01	-1.622045e-01	3.526182e+00	3.863138e+00	3.211900e+00	5.901476e+00	-1.150888e+00	-3.290627e-01	-4.653615e-03
0.000292      	7.048198e+00	4.750069e+00	-3.291911e-01	3.235845e-01	-1.628438e-01	3.508714e+00	3.847684e+00	3.200515e+00	5.883748e+00	-1.133679e+00	-3.274393e-01	-1.751792e-03
0.0002928     	7.021430e+00	4.749546e+00	-3.246488e-01	3.215385e-01	-1.634653e-01	3.491321e+00	3.832254e+00	3.189177e+00	5.866094e+00	-1.116548e+00	-3.257897e-01	1.140873e-03
0.0002936     	6.994613e+00	4.749035e+00	-3.201599e-01	3.195255e-01	-1.641075e-01	3.473902e+00	3.816832e+00	3.177781e+00	5.848420e+00	-1.099385e+00	-3.241874e-01	4.027536e-03
0.0002944     	6.967887e+00	4.748535e+00	-3.156109e-01	3.174834e-01	-1.647452e-01	3.456553e+00	3.801427e+00	3.166460e+00	5.830820e+00	-1.082285e+00	-3.225507e-01	6.939791e-03
0.0002952     	6.941115e+00	4.748025e+00	-3.110499e-01	3.154324e-01	-1.653706e-01	3.439174e+00	3.785990e+00	3.155125e+00	5.813186e+00	-1.065161e+00	-3.208956e-01	9.845712e-03
0.000296      	6.914367e+00	4.747490e+00	-3.064775e-01	3.133709e-01	-1.659929e-01	3.421846e+00	3.770555e+00	3.143813e+00	5.795592e+00	-1.048101e+00	-3.192317e-01	1.275413e-02
0.0002968     	6.887632e+00	4.746994e+00	-3.019170e-01	3.113239e-01	-1.666266e-01	3.404527e+00	3.755140e+00	3.132492e+00	5.778024e+00	-1.031029e+00	-3.175850e-01	1.566807e-02
0.0002976     	6.860929e+00	4.746464e+00	-2.973394e-01	3.092536e-01	-1.672433e-01	3.387241e+00	3.739718e+00	3.121211e+00	5.760472e+00	-1.014009e+00	-3.159130e-01	1.857367e-02
0.0002984     	6.834116e+00	4.745904e+00	-2.927805e-01	3.071890e-01	-1.678868e-01	3.369914e+00	3.724247e+00	3.109869e+00	5.742866e+00	-9.969626e-01	-3.142770e-01	2.149652e-02
0.0002992     	6.807458e+00	4.745364e+00	-2.882183e-01	3.051232e-01	-1.685125e-01	3.352676e+00	3.708852e+00	3.098606e+00	5.725358e+00	-9.799939e-01	-3.126216e-01	2.440331e-02
0.0003        	6.780783e+00	4.744827e+00	-2.836459e-01	3.030441e-01	-1.691313e-01	3.335430e+00	3.693436e+00	3.087348e+00	5.707844e+00	-9.630169e-01	-3.109543e-01	2.730833e-02
0.0003008     	6.754190e+00	4.744281e+00	-2.790733e-01	3.009614e-01	-1.697362e-01	3.318281e+00	3.678056e+00	3.076134e+00	5.690422e+00	-9.461410e-01	-3.092729e-01	3.019955e-02
0.0003016     	6.727520e+00	4.743723e+00	-2.744874e-01	2.988730e-01	-1.703496e-01	3.301092e+00	3.662633e+00	3.064887e+00	5.672954e+00	-9.292308e-01	-3.075934e-01	3.310592e-02
0.0003024     	6.700890e+00	4.743158e+00	-2.699049e-01	2.967861e-01	-1.709446e-01	3.283921e+00	3.647231e+00	3.053659e+00	5.655499e+00	-9.123418e-01	-3.058971e-01	3.599213e-02
0.0003032     	6.674350e+00	4.742601e+00	-2.653218e-01	2.947075e-01	-1.715400e-01	3.266812e+00	3.631882e+00	3.042467e+00	5.638113e+00	-8.955121e-01	-3.042010e-01	3.887912e-02
0.000304      	6.647889e+00	4.742012e+00	-2.607244e-01	2.926073e-01	-1.721195e-01	3.249785e+00	3.616552e+00	3.031337e+00	5.620791e+00	-8.787789e-01	-3.024817e-01	4.175731e-02
0.0003048     	6.621397e+00	4.741420e+00	-2.561200e-01	2.905030e-01	-1.727124e-01	3.232739e+00	3.601201e+00	3.020195e+00	5.603449e+00	-8.620287e-01	-3.007724e-01	4.465242e-02
0.0003056     	6.595003e+00	4.740819e+00	-2.515021e-01	2.883917e-01	-1.732847e-01	3.215788e+00	3.585893e+00	3.009110e+00	5.586197e+00	-8.453778e-01	-2.990358e-01	4.753368e-02
0.0003064     	6.568593e+00	4.740236e+00	-2.469009e-01	2.862852e-01	-1.738567e-01	3.198797e+00	3.570582e+00	2.998011e+00	5.568915e+00	-8.286794e-01	-2.973071e-01	5.040621e-02
0.0003072     	6.542307e+00	4.739640e+00	-2.423346e-01	2.842012e-01	-1.743960e-01	3.181902e+00	3.555355e+00	2.986952e+00	5.551722e+00	-8.120826e-01	-2.955633e-01	5.322873e-02
0.000308      	6.515893e+00	4.739008e+00	-2.377963e-01	2.821290e-01	-1.749619e-01	3.164944e+00	3.540076e+00	2.975818e+00	5.534448e+00	-7.954395e-01	-2.938600e-01	5.606374e-02
0.0003088     	6.489549e+00	4.738350e+00	-2.332227e-01	2.800299e-01	-1.755105e-01	3.148043e+00	3.524804e+00	2.964745e+00	5.517218e+00	-7.788680e-01	-2.921218e-01	5.889910e-02
0.0003096     	6.463191e+00	4.737695e+00	-2.287119e-01	2.779660e-01	-1.760695e-01	3.131133e+00	3.509561e+00	2.953629e+00	5.499980e+00	-7.622856e-01	-2.904255e-01	6.171356e-02
0.0003104     	6.436931e+00	4.737044e+00	-2.241583e-01	2.758900e-01	-1.766038e-01	3.114256e+00	3.494355e+00	2.942575e+00	5.482778e+00	-7.457343e-01	-2.886829e-01	6.452463e-02
0.0003112     	6.410705e+00	4.736387e+00	-2.196412e-01	2.738280e-01	-1.771602e-01	3.097402e+00	3.479180e+00	2.931525e+00	5.465596e+00	-7.292084e-01	-2.869808e-01	6.733964e-02
0.000312      	6.384534e+00	4.735686e+00	-2.150934e-01	2.717400e-01	-1.776907e-01	3.080645e+00	3.464007e+00	2.920527e+00	5.448488e+00	-7.128015e-01	-2.852374e-01	7.014401e-02
0.0003128     	6.358312e+00	4.734959e+00	-2.105083e-01	2.696268e-01	-1.782352e-01	3.063842e+00	3.448783e+00	2.909529e+00	5.431321e+00	-6.963621e-01	-2.834894e-01	7.298111e-02
0.0003136     	6.332216e+00	4.734221e+00	-2.059206e-01	2.674986e-01	-1.787570e-01	3.047134e+00	3.433607e+00	2.898609e+00	5.414245e+00	-6.800233e-01	-2.817173e-01	7.579673e-02
0.0003144     	6.306064e+00	4.733477e+00	-2.013951e-01	2.653969e-01	-1.792901e-01	3.030384e+00	3.418429e+00	2.887635e+00	5.397122e+00	-6.636456e-01	-2.799876e-01	7.859255e-02
0.0003152     	6.279985e+00	4.732706e+00	-1.968352e-01	2.632741e-01	-1.797966e-01	3.013701e+00	3.403267e+00	2.876719e+00	5.380053e+00	-6.473479e-01	-2.782142e-01	8.137901e-02
0.000316      	6.253963e+00	4.731949e+00	-1.922651e-01	2.611549e-01	-1.803128e-01	2.997048e+00	3.388136e+00	2.865826e+00	5.363023e+00	-6.310732e-01	-2.764454e-01	8.418026e-02
0.0003168     	6.228029e+00	4.731187e+00	-1.876880e-01	2.590175e-01	-1.808340e-01	2.980456e+00	3.373032e+00	2.854997e+00	5.346050e+00	-6.148630e-01	-2.746780e-01	8.699000e-02
0.0003176     	6.202038e+00	4.730402e+00	-1.831481e-01	2.568894e-01	-1.813703e-01	2.963870e+00	3.357908e+00	2.844129e+00	5.329071e+00	-5.986687e-01	-2.729444e-01	8.979626e-02
0.0003184     	6.176085e+00	4.729582e+00	-1.786123e-01	2.547555e-01	-1.818742e-01	2.947323e+00	3.342798e+00	2.833287e+00	5.312114e+00	-5.825322e-01	-2.711804e-01	9.256804e-02
0.0003192     	6.150146e+00	4.728768e+00	-1.741165e-01	2.526530e-01	-1.823948e-01	2.930748e+00	3.327726e+00	2.822420e+00	5.295132e+00	-5.663639e-01	-2.694530e-01	9.533652e-02
0.00032       	6.124253e+00	4.727923e+00	-1.696112e-01	2.505411e-01	-1.828810e-01	2.914225e+00	3.312668e+00	2.811585e+00	5.278186e+00	-5.502630e-01	-2.676866e-01	9.807543e-02
0.0003208     	6.098343e+00	4.727075e+00	-1.651375e-01	2.484347e-01	-1.833891e-01	2.897710e+00	3.297606e+00	2.800737e+00	5.261248e+00	-5.341730e-01	-2.659579e-01	1.008203e-01
0.0003216     	6.072560e+00	4.726204e+00	-1.606554e-01	2.463200e-01	-1.838724e-01	2.881277e+00	3.282600e+00	2.789960e+00	5.244379e+00	-5.181756e-01	-2.642001e-01	1.035447e-01
0.0003224     	6.046729e+00	4.725288e+00	-1.561999e-01	2.442133e-01	-1.843729e-01	2.864828e+00	3.267578e+00	2.779151e+00	5.227472e+00	-5.021841e-01	-2.624728e-01	1.062729e-01
0.0003232     	6.020978e+00	4.724363e+00	-1.517234e-01	2.420759e-01	-1.848545e-01	2.848436e+00	3.252565e+00	2.768413e+00	5.210617e+00	-4.862544e-01	-2.607162e-01	1.089928e-01
0.000324      	5.995273e+00	4.723425e+00	-1.473006e-01	2.399732e-01	-1.853465e-01	2.832053e+00	3.237610e+00	2.757663e+00	5.193766e+00	-4.703410e-01	-2.589968e-01	1.116962e-01
0.0003248     	5.969584e+00	4.722444e+00	-1.429109e-01	2.378835e-01	-1.858354e-01	2.815708e+00	3.222676e+00	2.746909e+00	5.176930e+00	-4.544858e-01	-2.572909e-01	1.143800e-01
0.0003256     	5.943893e+00	4.721433e+00	-1.384559e-01	2.357462e-01	-1.863189e-01	2.799392e+00	3.207693e+00	2.736200e+00	5.160109e+00	-4.386760e-01	-2.555469e-01	1.170910e-01
0.0003264     	5.918297e+00	4.720413e+00	-1.340087e-01	2.335884e-01	-1.867940e-01	2.783138e+00	3.192737e+00	2.725560e+00	5.143344e+00	-4.229316e-01	-2.537984e-01	1.197897e-01
0.0003272     	5.892738e+00	4.719407e+00	-1.296184e-01	2.314602e-01	-1.872733e-01	2.766882e+00	3.177829e+00	2.714909e+00	5.126586e+00	-4.071786e-01	-2.520825e-01	1.224641e-01
0.000328      	5.867157e+00	4.718343e+00	-1.252192e-01	2.293154e-01	-1.877232e-01	2.750662e+00	3.162894e+00	2.704263e+00	5.109834e+00	-3.914909e-01	-2.503328e-01	1.251136e-01
0.0003288     	5.841526e+00	4.717274e+00	-1.208252e-01	2.271695e-01	-1.881941e-01	2.734421e+00	3.147932e+00	2.693593e+00	5.093058e+00	-3.757841e-01	-2.486067e-01	1.277815e-01
0.0003296     	5.816059e+00	4.716211e+00	-1.164366e-01	2.250179e-01	-1.886686e-01	2.718291e+00	3.133047e+00	2.683011e+00	5.076397e+00	-3.601856e-01	-2.468869e-01	1.304503e-01
0.0003304     	5.790615e+00	4.715155e+00	-1.121132e-01	2.229050e-01	-1.891600e-01	2.702158e+00	3.118212e+00	2.672402e+00	5.059736e+00	-3.445805e-01	-2.452166e-01	1.331035e-01
0.0003312     	5.765175e+00	4.714036e+00	-1.077462e-01	2.207534e-01	-1.896376e-01	2.686042e+00	3.103341e+00	2.661834e+00	5.043060e+00	-3.290242e-01	-2.435107e-01	1.357645e-01
0.000332      	5.739696e+00	4.712878e+00	-1.034490e-01	2.186218e-01	-1.901159e-01	2.669937e+00	3.088470e+00	2.651226e+00	5.026376e+00	-3.134980e-01	-2.418404e-01	1.383914e-01
0.0003328     	5.714289e+00	4.711726e+00	-9.913302e-02	2.164778e-01	-1.905965e-01	2.653871e+00	3.073622e+00	2.640667e+00	5.009734e+00	-2.980079e-01	-2.401630e-01	1.410300e-01
0.0003336     	5.688955e+00	4.710570e+00	-9.479603e-02	2.143082e-01	-1.910619e-01	2.637859e+00	3.058786e+00	2.630169e+00	4.993144e+00	-2.825740e-01	-2.384600e-01	1.436639e-01
0.0003344     	5.663669e+00	4.709380e+00	-9.042716e-02	2.121061e-01	-1.915031e-01	2.621887e+00	3.043941e+00	2.619728e+00	4.976577e+00	-2.671966e-01	-2.367167e-01	1.462895e-01
0.0003352     	5.638366e+00	4.708174e+00	-8.615573e-02	2.099498e-01	-1.919754e-01	2.605893e+00	3.029133e+00	2.609233e+00	4.959980e+00	-2.518058e-01	-2.350533e-01	1.488975e-01
0.000336      	5.613115e+00	4.706938e+00	-8.189720e-02	2.077872e-01	-1.924422e-01	2.589944e+00	3.014345e+00	2.598770e+00	4.943413e+00	-2.364751e-01	-2.333908e-01	1.514936e-01
0.0003368     	5.587872e+00	4.705698e+00	-7.765850e-02	2.056237e-01	-1.929174e-01	2.574016e+00	2.999560e+00	2.588312e+00	4.926865e+00	-2.211667e-01	-2.317467e-01	1.540882e-01
0.0003376     	5.562687e+00	4.704466e+00	-7.339929e-02	2.034211e-01	-1.933728e-01	2.558132e+00	2.984765e+00	2.577923e+00	4.910364e+00	-2.058988e-01	-2.300725e-01	1.566732e-01
